uuid,day_id,license,model,feature,requests_cnt,spent_amount
user_53,2025-05-16,Basic,Model_A,Feature_1,33.0,11.500000000000002
user_363,2025-04-09,Enterprise,Model_A,Feature_4,44.0,14.36
user_322,2025-03-07,Standard,Model_A,Feature_1,11.0,4.16
user_788,2025-03-27,Enterprise,Model_D,Feature_3,69.0,15.27
user_454,2025-04-08,Standard,Model_E,Feature_2,34.0,7.04
user_962,2025-05-13,Premium,Model_A,Feature_2,54.0,21.439999999999998
user_434,2025-05-14,Enterprise,Model_D,Feature_3,75.0,13.5
user_407,2025-05-22,Premium,Model_D,Feature_2,155.0,26.8
user_30,2025-05-16,Standard,Model_A,Feature_2,28.0,10.850000000000001
user_870,2025-03-06,Enterprise,Model_B,Feature_1,36.0,12.51
user_947,2025-05-08,Enterprise,Model_D,Feature_4,121.0,15.24
user_522,2025-03-21,Standard,Model_E,Feature_2,104.0,17.43
user_529,2025-05-13,Enterprise,Model_A,Feature_1,27.0,9.57
user_153,2025-05-02,Standard,Model_E,Feature_1,35.0,7.1
user_546,2025-03-26,Basic,Model_B,Feature_1,26.0,9.32
user_60,2025-05-19,Basic,Model_D,Feature_3,22.0,4.85
user_832,2025-04-11,Premium,Model_D,Feature_4,83.0,6.01
user_534,2025-03-11,Premium,Model_D,Feature_1,83.0,23.51
user_603,2025-03-24,Standard,Model_B,Feature_2,18.0,7.73
user_844,2025-03-08,Basic,Model_C,Feature_1,26.0,5.04
user_364,2025-04-24,Enterprise,Model_C,Feature_2,75.0,13.2
user_841,2025-03-26,Enterprise,Model_C,Feature_1,111.0,21.18
user_468,2025-04-17,Enterprise,Model_A,Feature_4,42.0,14.75
user_421,2025-04-09,Basic,Model_D,Feature_2,36.0,8.18
user_521,2025-05-05,Standard,Model_C,Feature_1,52.0,10.6
user_236,2025-04-08,Standard,Model_E,Feature_2,32.0,5.26
user_815,2025-03-05,Basic,Model_A,Feature_4,20.0,7.49
user_447,2025-04-28,Premium,Model_C,Feature_5,26.0,4.41
user_765,2025-05-22,Standard,Model_E,Feature_1,103.0,19.32
user_113,2025-03-14,Standard,Model_B,Feature_2,21.0,7.88
user_331,2025-03-06,Enterprise,Model_A,Feature_2,27.0,9.18
user_63,2025-04-14,Enterprise,Model_A,Feature_4,62.0,19.84
user_65,2025-04-20,Premium,Model_C,Feature_1,82.0,17.17
user_898,2025-04-21,Enterprise,Model_C,Feature_2,60.0,9.9
user_606,2025-04-16,Standard,Model_B,Feature_3,41.0,15.129999999999999
user_39,2025-04-16,Premium,Model_A,Feature_2,25.0,9.12
user_860,2025-03-06,Basic,Model_C,Feature_1,67.0,15.11
user_49,2025-04-18,Enterprise,Model_A,Feature_4,52.0,18.53
user_536,2025-03-19,Standard,Model_A,Feature_5,11.0,4.42
user_153,2025-03-13,Standard,Model_E,Feature_1,91.0,19.89
user_41,2025-04-13,Basic,Model_B,Feature_3,15.0,6.71
user_960,2025-05-13,Standard,Model_B,Feature_2,22.0,7.17
user_580,2025-03-12,Premium,Model_A,Feature_1,21.0,6.59
user_955,2025-05-19,Enterprise,Model_B,Feature_3,81.0,29.25
user_41,2025-05-09,Basic,Model_B,Feature_4,4.0,1.63
user_352,2025-05-11,Enterprise,Model_B,Feature_3,42.0,15.0
user_855,2025-05-20,Enterprise,Model_D,Feature_2,174.0,26.82
user_396,2025-03-31,Enterprise,Model_C,Feature_2,45.0,9.36
user_836,2025-03-03,Enterprise,Model_A,Feature_3,33.0,12.15
user_310,2025-04-14,Enterprise,Model_A,Feature_3,33.0,10.32
user_379,2025-03-28,Standard,Model_E,Feature_1,38.0,7.43
user_31,2025-03-06,Premium,Model_D,Feature_1,77.0,16.51
user_142,2025-05-19,Premium,Model_A,Feature_2,25.0,7.31
user_559,2025-05-23,Enterprise,Model_C,Feature_2,63.0,12.42
user_761,2025-05-28,Premium,Model_C,Feature_4,126.0,24.8
user_435,2025-04-29,Standard,Model_B,Feature_1,13.0,4.17
user_215,2025-04-08,Premium,Model_B,Feature_1,20.0,7.09
user_473,2025-04-16,Basic,Model_A,Feature_1,10.0,3.38
user_573,2025-05-27,Basic,Model_A,Feature_1,11.0,4.6
user_235,2025-04-11,Basic,Model_C,Feature_5,24.0,5.8
user_543,2025-05-09,Enterprise,Model_B,Feature_3,96.0,37.77
user_873,2025-03-12,Standard,Model_B,Feature_4,8.0,3.37
user_688,2025-05-14,Basic,Model_D,Feature_2,35.0,3.59
user_921,2025-04-30,Standard,Model_A,Feature_1,14.0,5.33
user_480,2025-04-07,Standard,Model_B,Feature_1,26.0,8.9
user_512,2025-03-18,Basic,Model_A,Feature_1,5.0,1.57
user_789,2025-04-30,Premium,Model_B,Feature_5,26.0,8.24
user_560,2025-04-09,Basic,Model_E,Feature_2,44.0,10.35
user_16,2025-04-25,Premium,Model_A,Feature_3,31.0,12.88
user_383,2025-05-13,Basic,Model_C,Feature_1,65.0,10.96
user_163,2025-03-24,Enterprise,Model_C,Feature_1,129.0,17.43
user_520,2025-05-05,Basic,Model_B,Feature_4,8.0,2.94
user_340,2025-03-31,Enterprise,Model_B,Feature_1,30.0,10.92
user_305,2025-04-24,Enterprise,Model_D,Feature_4,117.0,30.78
user_339,2025-05-09,Premium,Model_D,Feature_1,174.0,35.62
user_782,2025-03-18,Standard,Model_B,Feature_4,7.0,2.67
user_308,2025-03-07,Basic,Model_A,Feature_2,11.0,4.29
user_74,2025-04-15,Premium,Model_B,Feature_1,25.0,8.8
user_921,2025-05-01,Standard,Model_A,Feature_1,13.0,4.86
user_806,2025-04-24,Enterprise,Model_D,Feature_1,87.0,19.5
user_481,2025-03-07,Enterprise,Model_D,Feature_2,126.0,30.84
user_511,2025-03-12,Premium,Model_A,Feature_1,42.0,17.37
user_158,2025-03-02,Enterprise,Model_C,Feature_1,105.0,20.31
user_82,2025-03-15,Basic,Model_A,Feature_1,19.0,7.33
user_251,2025-03-31,Enterprise,Model_D,Feature_1,93.0,22.35
user_135,2025-05-22,Standard,Model_D,Feature_1,39.0,6.12
user_530,2025-05-01,Enterprise,Model_A,Feature_2,30.0,10.53
user_554,2025-03-11,Standard,Model_D,Feature_2,118.0,21.88
user_638,2025-05-06,Enterprise,Model_D,Feature_3,66.0,13.02
user_454,2025-04-07,Standard,Model_C,Feature_1,99.0,14.85
user_307,2025-03-31,Enterprise,Model_A,Feature_2,24.0,9.48
user_85,2025-05-07,Premium,Model_A,Feature_2,27.0,10.55
user_27,2025-04-26,Enterprise,Model_E,Feature_1,159.0,25.83
user_304,2025-04-14,Premium,Model_C,Feature_3,64.0,9.62
user_393,2025-03-21,Basic,Model_D,Feature_1,35.0,6.74
user_484,2025-03-19,Standard,Model_A,Feature_2,10.0,3.78
user_567,2025-05-16,Standard,Model_D,Feature_1,43.0,6.65
user_694,2025-03-17,Enterprise,Model_B,Feature_1,36.0,13.26
user_570,2025-05-27,Premium,Model_B,Feature_2,39.0,14.8
user_149,2025-03-04,Premium,Model_A,Feature_2,18.0,6.6
user_176,2025-05-27,Premium,Model_B,Feature_1,26.0,10.89
user_260,2025-05-01,Enterprise,Model_D,Feature_5,114.0,11.85
user_473,2025-04-22,Basic,Model_A,Feature_1,10.0,4.14
user_867,2025-04-07,Basic,Model_D,Feature_3,23.0,4.69
user_277,2025-05-31,Basic,Model_C,Feature_1,36.0,6.24
user_113,2025-04-04,Standard,Model_B,Feature_3,21.0,7.6
user_245,2025-05-17,Basic,Model_C,Feature_2,19.0,3.12
user_812,2025-03-24,Enterprise,Model_C,Feature_3,78.0,21.75
user_646,2025-03-28,Standard,Model_D,Feature_1,46.0,8.72
user_327,2025-03-27,Standard,Model_A,Feature_1,11.0,3.92
user_708,2025-04-24,Enterprise,Model_E,Feature_2,63.0,10.11
user_850,2025-05-01,Premium,Model_B,Feature_3,34.0,10.88
user_702,2025-03-05,Enterprise,Model_A,Feature_3,30.0,14.7
user_447,2025-04-28,Premium,Model_D,Feature_3,55.0,7.84
user_304,2025-05-20,Premium,Model_C,Feature_2,38.0,7.96
user_308,2025-03-28,Basic,Model_E,Feature_4,32.0,6.6
user_587,2025-04-17,Enterprise,Model_E,Feature_1,81.0,18.27
user_958,2025-05-15,Basic,Model_A,Feature_2,25.0,9.11
user_954,2025-05-09,Enterprise,Model_E,Feature_2,111.0,24.689999999999998
user_813,2025-04-29,Standard,Model_A,Feature_3,21.0,7.52
user_870,2025-04-28,Enterprise,Model_B,Feature_1,39.0,12.87
user_535,2025-03-23,Premium,Model_A,Feature_3,47.0,16.259999999999998
user_737,2025-04-04,Premium,Model_E,Feature_2,44.0,8.25
user_185,2025-03-02,Standard,Model_C,Feature_1,42.0,10.5
user_338,2025-05-15,Basic,Model_A,Feature_1,11.0,3.86
user_294,2025-04-16,Standard,Model_B,Feature_3,40.0,16.25
user_616,2025-04-16,Basic,Model_A,Feature_5,7.0,2.8
user_825,2025-03-20,Enterprise,Model_B,Feature_3,42.0,13.74
user_426,2025-03-03,Standard,Model_A,Feature_1,18.0,6.07
user_456,2025-04-28,Standard,Model_C,Feature_3,41.0,6.08
user_485,2025-05-01,Enterprise,Model_D,Feature_3,75.0,11.19
user_107,2025-04-04,Basic,Model_C,Feature_1,68.0,10.95
user_581,2025-03-11,Premium,Model_A,Feature_1,23.0,8.84
user_187,2025-03-10,Premium,Model_E,Feature_2,102.0,19.11
user_551,2025-05-15,Basic,Model_A,Feature_4,15.0,5.13
user_59,2025-05-16,Premium,Model_D,Feature_1,83.0,15.38
user_353,2025-05-02,Basic,Model_A,Feature_3,12.0,4.63
user_109,2025-03-05,Premium,Model_B,Feature_3,30.0,11.19
user_48,2025-03-04,Basic,Model_E,Feature_2,24.0,5.03
user_558,2025-04-16,Premium,Model_C,Feature_3,53.0,10.8
user_987,2025-05-28,Basic,Model_C,Feature_3,23.0,4.13
user_277,2025-03-26,Basic,Model_C,Feature_3,28.0,4.69
user_809,2025-05-26,Basic,Model_E,Feature_2,42.0,7.39
user_509,2025-04-21,Enterprise,Model_A,Feature_5,48.0,19.08
user_490,2025-04-10,Premium,Model_C,Feature_2,45.0,8.62
user_137,2025-04-17,Enterprise,Model_A,Feature_1,57.0,19.95
user_773,2025-03-12,Standard,Model_A,Feature_3,15.0,5.56
user_831,2025-03-05,Basic,Model_B,Feature_3,16.0,6.11
user_190,2025-03-07,Enterprise,Model_A,Feature_2,93.0,35.16
user_199,2025-05-24,Enterprise,Model_A,Feature_3,69.0,25.17
user_293,2025-03-11,Premium,Model_D,Feature_3,48.0,11.45
user_133,2025-05-01,Basic,Model_D,Feature_3,19.0,2.96
user_282,2025-03-20,Premium,Model_C,Feature_2,45.0,10.2
user_772,2025-05-06,Enterprise,Model_E,Feature_1,72.0,11.13
user_401,2025-04-13,Enterprise,Model_B,Feature_5,33.0,11.46
user_7,2025-05-05,Premium,Model_D,Feature_5,117.0,25.69
user_244,2025-03-04,Standard,Model_B,Feature_1,28.0,9.51
user_677,2025-04-15,Basic,Model_D,Feature_3,24.0,3.81
user_803,2025-03-21,Basic,Model_B,Feature_2,21.0,8.74
user_730,2025-03-17,Basic,Model_D,Feature_3,17.0,2.39
user_549,2025-05-28,Basic,Model_B,Feature_1,9.0,3.39
user_638,2025-05-26,Enterprise,Model_D,Feature_5,117.0,18.09
user_506,2025-03-20,Basic,Model_B,Feature_2,13.0,4.5
user_94,2025-03-11,Basic,Model_D,Feature_2,40.0,6.97
user_374,2025-05-15,Premium,Model_A,Feature_5,20.0,7.08
user_483,2025-03-19,Basic,Model_E,Feature_2,26.0,4.79
user_119,2025-03-03,Standard,Model_A,Feature_1,23.0,8.55
user_484,2025-03-31,Standard,Model_A,Feature_1,14.0,4.83
user_620,2025-04-04,Standard,Model_D,Feature_5,57.0,11.42
user_870,2025-04-22,Enterprise,Model_B,Feature_1,33.0,10.35
user_799,2025-03-24,Premium,Model_A,Feature_1,17.0,6.56
user_855,2025-03-28,Enterprise,Model_D,Feature_2,117.0,18.75
user_153,2025-05-02,Standard,Model_A,Feature_1,8.0,3.22
user_910,2025-05-07,Premium,Model_C,Feature_2,109.0,19.16
user_806,2025-04-22,Enterprise,Model_D,Feature_2,90.0,24.9
user_898,2025-05-23,Enterprise,Model_B,Feature_3,84.0,30.270000000000003
user_270,2025-05-27,Basic,Model_A,Feature_3,14.0,5.0
user_583,2025-04-24,Basic,Model_B,Feature_1,10.0,3.34
user_798,2025-04-21,Standard,Model_D,Feature_5,57.0,7.83
user_782,2025-03-14,Standard,Model_B,Feature_3,18.0,6.44
user_159,2025-03-10,Standard,Model_D,Feature_1,53.0,12.89
user_514,2025-03-14,Basic,Model_A,Feature_1,12.0,4.64
user_522,2025-05-01,Standard,Model_E,Feature_1,63.0,11.92
user_100,2025-04-14,Premium,Model_A,Feature_1,50.0,19.58
user_571,2025-03-12,Enterprise,Model_B,Feature_1,39.0,13.62
user_715,2025-03-13,Basic,Model_E,Feature_3,18.0,3.94
user_40,2025-04-28,Premium,Model_A,Feature_1,36.0,12.89
user_885,2025-05-15,Premium,Model_D,Feature_3,47.0,9.2
user_482,2025-05-28,Enterprise,Model_B,Feature_1,30.0,10.02
user_876,2025-03-05,Standard,Model_B,Feature_3,49.0,16.72
user_268,2025-03-24,Basic,Model_B,Feature_2,10.0,3.64
user_914,2025-03-21,Premium,Model_B,Feature_1,26.0,9.81
user_97,2025-05-01,Basic,Model_A,Feature_2,22.0,8.39
user_280,2025-05-05,Enterprise,Model_A,Feature_3,78.0,28.950000000000003
user_77,2025-04-07,Enterprise,Model_C,Feature_2,60.0,8.55
user_512,2025-04-22,Basic,Model_A,Feature_2,10.0,3.75
user_311,2025-03-21,Standard,Model_D,Feature_2,98.0,22.229999999999997
user_524,2025-04-21,Premium,Model_D,Feature_3,54.0,14.41
user_708,2025-05-04,Enterprise,Model_A,Feature_4,44.0,14.39
user_511,2025-05-02,Premium,Model_A,Feature_2,26.0,10.07
user_419,2025-03-12,Enterprise,Model_E,Feature_3,54.0,12.36
user_399,2025-05-14,Premium,Model_D,Feature_1,92.0,14.08
user_336,2025-03-30,Standard,Model_A,Feature_1,21.0,7.08
user_609,2025-04-11,Premium,Model_D,Feature_1,86.0,20.59
user_512,2025-03-15,Basic,Model_A,Feature_1,8.0,3.25
user_679,2025-03-06,Enterprise,Model_A,Feature_3,54.0,23.369999999999997
user_552,2025-05-21,Basic,Model_A,Feature_2,23.0,8.27
user_355,2025-05-14,Premium,Model_C,Feature_2,47.0,8.11
user_871,2025-03-10,Premium,Model_C,Feature_1,66.0,14.11
user_698,2025-04-08,Standard,Model_D,Feature_1,55.0,9.31
user_758,2025-03-27,Basic,Model_A,Feature_1,32.0,10.91
user_692,2025-03-25,Premium,Model_A,Feature_2,41.0,14.940000000000001
user_244,2025-04-07,Standard,Model_B,Feature_2,29.0,10.219999999999999
user_247,2025-03-19,Standard,Model_C,Feature_2,84.0,18.47
user_358,2025-04-30,Basic,Model_A,Feature_1,7.0,2.41
user_844,2025-04-24,Basic,Model_C,Feature_1,43.0,8.71
user_50,2025-04-28,Enterprise,Model_B,Feature_3,81.0,29.19
user_907,2025-05-01,Enterprise,Model_A,Feature_2,81.0,29.46
user_526,2025-03-12,Enterprise,Model_A,Feature_3,60.0,22.62
user_328,2025-04-17,Basic,Model_A,Feature_5,9.0,3.3
user_188,2025-05-19,Enterprise,Model_D,Feature_4,136.0,18.93
user_540,2025-05-15,Enterprise,Model_D,Feature_1,105.0,18.69
user_107,2025-03-27,Basic,Model_C,Feature_2,15.0,3.64
user_331,2025-05-05,Enterprise,Model_A,Feature_3,33.0,14.13
user_905,2025-03-10,Standard,Model_B,Feature_1,32.0,12.879999999999999
user_749,2025-05-15,Enterprise,Model_D,Feature_3,66.0,11.37
user_812,2025-05-28,Enterprise,Model_C,Feature_1,216.0,32.730000000000004
user_585,2025-03-24,Enterprise,Model_E,Feature_3,54.0,13.8
user_174,2025-03-07,Enterprise,Model_C,Feature_1,96.0,15.12
user_846,2025-05-09,Basic,Model_C,Feature_1,64.0,11.06
user_312,2025-05-09,Premium,Model_D,Feature_2,71.0,7.19
user_426,2025-05-15,Standard,Model_A,Feature_1,15.0,6.06
user_291,2025-05-24,Basic,Model_D,Feature_2,27.0,5.41
user_33,2025-05-14,Enterprise,Model_C,Feature_1,189.0,27.72
user_282,2025-04-16,Premium,Model_C,Feature_4,123.0,15.37
user_856,2025-03-26,Enterprise,Model_C,Feature_3,96.0,13.92
user_933,2025-05-26,Enterprise,Model_B,Feature_1,3000.0,1134.0
user_330,2025-05-16,Standard,Model_B,Feature_1,13.0,4.06
user_698,2025-05-30,Standard,Model_D,Feature_2,76.0,14.21
user_775,2025-03-06,Premium,Model_E,Feature_2,104.0,23.46
user_572,2025-03-11,Premium,Model_E,Feature_1,64.0,14.09
user_24,2025-03-25,Premium,Model_C,Feature_3,73.0,11.78
user_815,2025-05-08,Basic,Model_A,Feature_3,13.0,5.45
user_335,2025-03-07,Premium,Model_B,Feature_1,73.0,28.41
user_613,2025-03-12,Basic,Model_D,Feature_2,38.0,4.47
user_460,2025-05-02,Enterprise,Model_D,Feature_3,60.0,12.66
user_258,2025-03-10,Premium,Model_D,Feature_2,76.0,20.37
user_585,2025-03-25,Enterprise,Model_E,Feature_2,69.0,7.86
user_398,2025-04-25,Standard,Model_C,Feature_1,48.0,10.47
user_176,2025-05-21,Premium,Model_B,Feature_1,25.0,9.0
user_247,2025-05-29,Standard,Model_C,Feature_1,50.0,5.18
user_310,2025-03-25,Enterprise,Model_A,Feature_1,45.0,15.629999999999999
user_166,2025-03-17,Basic,Model_D,Feature_2,71.0,15.23
user_423,2025-04-17,Enterprise,Model_B,Feature_1,84.0,31.169999999999998
user_783,2025-03-31,Premium,Model_A,Feature_3,74.0,28.17
user_200,2025-04-29,Basic,Model_B,Feature_1,29.0,11.01
user_189,2025-03-12,Basic,Model_D,Feature_1,71.0,13.2
user_815,2025-03-03,Basic,Model_A,Feature_1,12.0,4.51
user_718,2025-04-23,Enterprise,Model_E,Feature_1,78.0,13.2
user_147,2025-03-05,Basic,Model_B,Feature_2,38.0,14.600000000000001
user_373,2025-05-05,Enterprise,Model_E,Feature_1,201.0,37.14
user_634,2025-05-08,Enterprise,Model_C,Feature_4,158.0,42.62
user_383,2025-03-31,Basic,Model_C,Feature_1,32.0,5.05
user_164,2025-04-22,Standard,Model_D,Feature_2,82.0,12.99
user_322,2025-03-25,Standard,Model_A,Feature_5,7.0,2.53
user_698,2025-05-12,Standard,Model_D,Feature_1,49.0,6.01
user_813,2025-05-12,Standard,Model_A,Feature_2,76.0,26.55
user_74,2025-04-15,Premium,Model_B,Feature_3,39.0,14.93
user_371,2025-03-12,Standard,Model_D,Feature_2,57.0,9.79
user_244,2025-03-03,Standard,Model_B,Feature_3,20.0,6.79
user_653,2025-03-20,Premium,Model_D,Feature_3,47.0,8.48
user_397,2025-04-07,Premium,Model_B,Feature_1,60.0,22.55
user_476,2025-05-01,Premium,Model_B,Feature_1,51.0,17.560000000000002
user_844,2025-03-27,Basic,Model_C,Feature_2,18.0,3.55
user_355,2025-05-27,Premium,Model_B,Feature_3,75.0,23.55
user_433,2025-05-09,Enterprise,Model_E,Feature_1,66.0,10.89
user_793,2025-04-25,Enterprise,Model_D,Feature_1,99.0,19.08
user_250,2025-04-10,Basic,Model_A,Feature_1,10.0,3.24
user_425,2025-04-08,Basic,Model_C,Feature_5,26.0,4.06
user_717,2025-05-13,Premium,Model_B,Feature_3,112.0,40.17
user_355,2025-04-12,Premium,Model_B,Feature_5,25.0,9.04
user_882,2025-05-23,Enterprise,Model_C,Feature_3,63.0,5.31
user_548,2025-05-20,Basic,Model_A,Feature_2,22.0,7.57
user_563,2025-05-20,Premium,Model_E,Feature_5,78.0,13.93
user_344,2025-04-30,Enterprise,Model_A,Feature_1,30.0,10.71
user_812,2025-03-27,Enterprise,Model_C,Feature_1,189.0,30.93
user_437,2025-03-28,Standard,Model_A,Feature_2,41.0,14.149999999999999
user_587,2025-03-13,Enterprise,Model_E,Feature_1,168.0,34.92
user_458,2025-03-24,Standard,Model_A,Feature_2,31.0,11.33
user_204,2025-04-09,Basic,Model_D,Feature_3,23.0,4.5
user_135,2025-04-17,Standard,Model_C,Feature_1,97.0,15.850000000000001
user_575,2025-03-21,Premium,Model_E,Feature_4,64.0,12.52
user_355,2025-04-21,Premium,Model_B,Feature_2,26.0,10.33
user_805,2025-05-29,Premium,Model_A,Feature_1,64.0,26.8
user_127,2025-04-24,Enterprise,Model_A,Feature_1,60.0,23.85
user_411,2025-03-19,Standard,Model_E,Feature_2,39.0,5.39
user_220,2025-04-28,Standard,Model_B,Feature_2,21.0,7.71
user_168,2025-03-08,Standard,Model_A,Feature_2,13.0,4.97
user_593,2025-03-14,Basic,Model_C,Feature_1,102.0,19.95
user_226,2025-03-30,Basic,Model_E,Feature_3,39.0,7.04
user_884,2025-05-26,Standard,Model_A,Feature_3,43.0,14.69
user_74,2025-05-01,Premium,Model_B,Feature_5,34.0,13.16
user_280,2025-03-08,Enterprise,Model_A,Feature_1,18.0,6.81
user_111,2025-03-14,Standard,Model_A,Feature_3,17.0,6.41
user_382,2025-05-24,Premium,Model_A,Feature_5,18.0,7.23
user_576,2025-04-18,Enterprise,Model_C,Feature_3,78.0,14.37
user_837,2025-04-10,Enterprise,Model_D,Feature_3,57.0,13.41
user_582,2025-04-11,Premium,Model_D,Feature_1,396.0,75.34
user_447,2025-05-12,Premium,Model_D,Feature_2,166.0,34.05
user_352,2025-05-11,Enterprise,Model_B,Feature_1,30.0,9.54
user_150,2025-05-29,Premium,Model_E,Feature_2,174.0,36.06
user_410,2025-04-24,Basic,Model_C,Feature_1,39.0,9.81
user_327,2025-05-29,Standard,Model_A,Feature_4,19.0,6.78
user_773,2025-03-24,Standard,Model_A,Feature_5,8.0,2.79
user_264,2025-05-16,Premium,Model_A,Feature_2,28.0,8.55
user_277,2025-05-27,Basic,Model_C,Feature_1,73.0,11.27
user_13,2025-03-08,Basic,Model_E,Feature_2,56.0,11.65
user_468,2025-05-12,Enterprise,Model_A,Feature_1,33.0,12.12
user_525,2025-04-14,Standard,Model_C,Feature_2,63.0,12.07
user_719,2025-05-06,Standard,Model_C,Feature_2,36.0,4.87
user_397,2025-04-04,Premium,Model_B,Feature_4,32.0,10.65
user_58,2025-03-29,Enterprise,Model_A,Feature_1,48.0,15.75
user_342,2025-04-24,Premium,Model_B,Feature_5,28.0,10.04
user_214,2025-04-21,Premium,Model_A,Feature_1,30.0,12.08
user_300,2025-03-21,Standard,Model_E,Feature_2,45.0,6.5
user_569,2025-04-07,Premium,Model_C,Feature_1,139.0,22.130000000000003
user_673,2025-04-16,Premium,Model_B,Feature_2,30.0,11.77
user_412,2025-05-14,Standard,Model_A,Feature_1,18.0,5.85
user_308,2025-03-27,Basic,Model_A,Feature_5,8.0,2.83
user_703,2025-04-27,Standard,Model_C,Feature_2,25.0,4.61
user_71,2025-04-07,Premium,Model_C,Feature_1,72.0,9.33
user_834,2025-05-08,Basic,Model_B,Feature_3,27.0,10.08
user_435,2025-03-13,Standard,Model_B,Feature_2,15.0,6.12
user_526,2025-04-28,Enterprise,Model_A,Feature_4,47.0,14.19
user_597,2025-03-07,Basic,Model_D,Feature_3,21.0,3.46
user_700,2025-03-27,Premium,Model_B,Feature_2,105.0,37.44
user_265,2025-03-25,Standard,Model_C,Feature_3,46.0,12.12
user_758,2025-05-06,Basic,Model_A,Feature_1,34.0,11.3
user_584,2025-03-12,Basic,Model_B,Feature_3,14.0,5.38
user_521,2025-05-12,Standard,Model_E,Feature_1,41.0,8.4
user_424,2025-04-17,Premium,Model_A,Feature_2,18.0,6.86
user_773,2025-03-31,Standard,Model_A,Feature_2,14.0,5.08
user_930,2025-04-29,Standard,Model_D,Feature_2,38.0,7.95
user_827,2025-04-30,Premium,Model_B,Feature_3,36.0,13.01
user_181,2025-03-26,Premium,Model_C,Feature_2,35.0,5.63
user_93,2025-05-23,Premium,Model_D,Feature_1,66.0,11.84
user_734,2025-04-07,Standard,Model_B,Feature_3,20.0,7.27
user_361,2025-03-11,Standard,Model_B,Feature_1,37.0,12.93
user_819,2025-03-17,Enterprise,Model_A,Feature_3,27.0,11.49
user_987,2025-05-20,Basic,Model_C,Feature_4,89.0,20.11
user_118,2025-03-28,Enterprise,Model_A,Feature_2,27.0,9.0
user_754,2025-05-12,Basic,Model_C,Feature_1,69.0,9.46
user_837,2025-03-10,Enterprise,Model_D,Feature_2,135.0,37.02
user_699,2025-05-01,Standard,Model_C,Feature_2,54.0,9.52
user_418,2025-03-07,Standard,Model_C,Feature_1,45.0,10.85
user_177,2025-05-08,Premium,Model_E,Feature_1,61.0,10.41
user_375,2025-04-09,Enterprise,Model_E,Feature_1,159.0,28.259999999999998
user_666,2025-04-30,Basic,Model_C,Feature_5,24.0,4.98
user_936,2025-04-17,Premium,Model_C,Feature_3,2550.0,586.5
user_833,2025-03-18,Basic,Model_A,Feature_1,8.0,2.62
user_546,2025-03-19,Basic,Model_A,Feature_2,9.0,3.69
user_63,2025-03-23,Enterprise,Model_A,Feature_5,12.0,4.26
user_779,2025-05-09,Enterprise,Model_D,Feature_2,99.0,16.89
user_837,2025-05-01,Enterprise,Model_D,Feature_4,116.0,24.57
user_46,2025-03-07,Enterprise,Model_B,Feature_2,54.0,20.310000000000002
user_694,2025-05-22,Enterprise,Model_B,Feature_2,39.0,15.21
user_541,2025-05-15,Premium,Model_C,Feature_2,65.0,11.4
user_103,2025-04-11,Standard,Model_D,Feature_2,49.0,6.01
user_775,2025-04-25,Premium,Model_E,Feature_2,88.0,15.67
user_250,2025-05-28,Basic,Model_D,Feature_1,32.0,6.01
user_710,2025-03-04,Basic,Model_D,Feature_2,77.0,15.82
user_454,2025-04-07,Standard,Model_C,Feature_3,35.0,5.46
user_746,2025-03-10,Basic,Model_D,Feature_2,80.0,14.09
user_26,2025-03-28,Standard,Model_B,Feature_1,17.0,6.34
user_646,2025-04-20,Standard,Model_D,Feature_1,135.0,27.629999999999995
user_110,2025-04-30,Basic,Model_A,Feature_2,11.0,4.21
user_354,2025-03-10,Basic,Model_D,Feature_4,41.0,7.92
user_751,2025-03-28,Basic,Model_D,Feature_3,44.0,8.11
user_211,2025-03-12,Basic,Model_B,Feature_3,15.0,4.89
user_882,2025-03-24,Enterprise,Model_B,Feature_3,42.0,17.19
